age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
27.0,7,2,6,0,0,1,0,3,2,200.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,9,0,3,0,0,0,0,3,2,42.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
39.0,7,0,3,0,0,1,0,3,2,187.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
39.0,7,0,3,0,0,1,0,3,2,208.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
26.0,0,1,3,0,0,0,0,3,2,125.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,4,1,5,0,0,0,0,3,2,162.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
29.0,0,2,6,0,1,0,0,3,2,281.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
36.0,0,2,6,0,0,1,0,3,2,139.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
39.0,7,0,3,0,0,1,0,3,2,481.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
44.0,1,1,2,0,1,0,0,3,2,101.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
31.0,7,1,3,0,0,1,0,3,2,205.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
29.0,0,2,6,0,0,1,0,3,2,65.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
44.0,1,1,0,0,1,0,0,3,2,311.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,9,2,6,0,0,0,0,3,2,186.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,0,2,3,0,1,0,0,3,2,66.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
51.0,9,1,5,0,1,1,0,3,2,137.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
29.0,9,2,3,0,0,0,0,3,2,91.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
26.0,0,1,3,0,0,0,0,3,2,544.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,2,1,2,0,1,0,0,3,2,129.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
35.0,4,2,6,0,1,0,0,3,2,211.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,9,2,6,0,1,1,0,3,2,78.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,2,2,3,0,0,0,0,3,2,67.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,2,2,3,0,0,0,0,3,2,71.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
27.0,1,2,1,0,0,0,0,3,2,326.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,2,2,3,0,1,0,1,3,2,70.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,2,1,6,0,0,0,0,3,2,58.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
46.0,1,1,1,0,0,0,0,3,2,130.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
49.0,1,1,2,0,0,1,0,3,2,76.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,3,0,1,0,1,1,0,3,2,97.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
59.0,9,1,6,0,0,1,0,3,2,459.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,9,2,6,0,0,0,0,3,2,196.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,1,1,0,0,1,1,0,3,2,71.0,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
25.0,1,2,2,0,1,1,0,3,2,212.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,0,1,5,0,0,0,0,3,2,458.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,7,1,3,0,0,0,1,3,2,105.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
26.0,1,2,2,0,0,0,1,3,2,77.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
32.0,8,2,3,0,1,0,0,3,2,644.5,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
57.0,4,1,6,0,0,0,0,3,2,164.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,2,1,3,0,1,0,0,3,2,380.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
37.0,1,0,2,0,1,0,0,3,2,194.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,2,2,3,0,1,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
31.0,1,1,0,0,1,0,0,3,2,467.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
27.0,7,2,6,0,0,0,0,3,2,55.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,7,1,3,0,0,1,0,3,2,338.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,9,1,5,0,0,1,0,3,2,168.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,9,1,5,0,0,1,0,3,2,157.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
27.0,4,2,6,0,0,0,0,3,2,528.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
59.0,9,1,5,0,0,0,0,3,2,464.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,6,1,6,0,1,1,1,3,2,152.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
27.0,7,2,3,0,1,0,0,3,2,211.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,6,1,6,0,0,0,0,3,2,313.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
56.0,7,1,3,0,1,0,1,3,2,279.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,9,0,3,0,1,0,0,3,2,335.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
33.0,9,2,3,0,1,0,0,3,2,209.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
56.0,7,1,3,0,0,1,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
40.0,7,1,2,0,0,0,0,3,2,63.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
49.0,1,1,2,0,0,0,0,3,2,134.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
49.0,1,1,2,0,0,0,0,3,2,71.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
36.0,0,1,6,0,0,0,0,3,2,561.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
49.0,9,1,0,0,1,0,0,3,2,197.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
31.0,2,2,6,0,1,0,0,3,2,329.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
49.0,9,1,5,0,0,1,0,3,2,70.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
46.0,1,1,3,0,1,0,0,3,2,53.0,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,9,0,3,0,1,0,0,3,2,43.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
33.0,9,2,2,0,0,0,0,3,2,142.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
23.0,1,2,2,0,1,0,0,3,2,523.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,9,1,3,0,1,1,1,3,2,193.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
44.0,0,1,6,0,1,0,0,3,2,604.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,9,1,2,0,1,0,0,3,2,144.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,2,1,6,0,1,0,0,3,2,302.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
58.0,1,1,2,0,0,0,0,3,2,205.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
59.0,0,1,0,0,1,0,0,3,2,137.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
59.0,0,1,0,0,0,0,0,3,2,142.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,7,1,2,0,1,0,0,3,2,58.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,9,0,3,0,1,0,0,3,2,100.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
52.0,5,2,2,0,0,0,1,3,2,239.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,9,1,3,0,0,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
45.0,7,1,3,0,0,0,0,3,2,77.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,7,2,2,0,0,1,0,3,2,169.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,6,1,6,0,0,1,0,3,2,644.5,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
52.0,9,1,5,0,0,0,0,3,2,71.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,9,1,6,0,1,0,0,3,2,38.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
52.0,9,1,5,0,0,0,0,3,2,191.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
51.0,7,2,3,0,0,0,0,3,2,171.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,9,0,3,0,1,0,0,3,2,149.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,1,1,6,0,1,0,1,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
44.0,0,1,6,0,0,0,0,3,2,186.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
46.0,9,0,6,0,1,0,0,3,2,223.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
48.0,4,1,6,0,1,1,1,3,2,154.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
52.0,1,1,2,0,1,0,1,3,2,60.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
39.0,7,0,3,0,0,0,0,3,2,151.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
38.0,0,0,3,0,0,0,0,3,2,188.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,9,1,6,0,1,0,0,3,2,185.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
56.0,9,1,5,0,1,0,0,3,2,224.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
36.0,4,1,6,0,1,0,0,3,2,171.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
48.0,1,1,0,0,1,0,0,3,2,203.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
44.0,7,1,3,0,1,0,0,3,2,84.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,0,1,0,0,0,0,0,3,2,134.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,6,1,0,0,1,1,0,3,2,164.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
44.0,1,1,2,0,0,0,0,3,2,128.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
49.0,9,1,5,0,1,0,0,3,2,15.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,1,2,2,0,0,0,0,3,2,386.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,1,1,2,0,0,0,0,3,2,401.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
51.0,3,0,3,0,1,1,0,3,2,137.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
52.0,7,1,3,0,0,0,0,3,2,200.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,1,2,1,0,0,0,0,3,2,225.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
52.0,7,1,3,0,1,1,0,3,2,379.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
45.0,0,1,6,0,1,0,0,3,2,92.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
49.0,9,1,5,0,1,0,0,3,2,92.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
45.0,0,1,6,0,0,0,0,3,2,188.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
39.0,6,2,3,0,0,0,0,3,2,168.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
45.0,0,1,6,0,1,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
57.0,1,1,0,0,1,0,1,3,2,305.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
46.0,1,1,3,0,1,0,0,3,2,497.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,2,2,3,0,1,0,0,3,2,205.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
51.0,3,1,0,0,1,0,1,3,2,179.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
34.0,7,0,3,0,0,0,1,3,2,212.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
46.0,1,1,6,0,0,1,0,3,2,36.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
30.0,0,2,6,0,1,0,0,3,2,39.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
24.0,7,2,3,0,1,0,0,3,2,576.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
46.0,1,1,1,0,1,1,0,3,2,94.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,1,1,6,0,1,0,0,3,2,240.0,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,9,1,5,0,1,0,0,3,2,147.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,9,1,3,0,1,0,0,3,2,604.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,9,1,5,0,1,0,1,3,2,193.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
37.0,1,2,2,0,0,0,0,3,2,211.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
35.0,1,1,6,0,1,0,0,3,2,120.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
29.0,2,1,3,0,1,0,0,3,2,169.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
34.0,1,0,1,0,1,0,0,3,2,644.5,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
53.0,1,1,6,0,0,0,0,3,2,131.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,0,2,6,0,1,0,0,3,2,343.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,7,0,3,0,1,1,0,3,2,175.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
23.0,1,2,2,0,1,0,1,3,2,308.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
35.0,5,1,0,0,0,0,0,3,2,408.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
32.0,9,2,6,0,1,0,1,3,2,119.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
45.0,0,1,6,0,1,0,0,3,2,418.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,1,1,6,0,0,1,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,1,1,2,0,1,0,0,3,2,99.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,1,1,2,0,0,0,0,3,2,16.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,1,1,2,0,1,0,0,3,2,78.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,10,1,5,0,1,1,0,3,2,225.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
39.0,0,1,6,0,1,1,0,3,2,604.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,4,1,6,0,1,0,0,3,2,250.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
56.0,1,1,0,0,1,0,0,3,2,208.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
38.0,9,2,5,0,1,0,0,3,2,72.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,1,1,1,0,0,0,0,3,2,23.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
40.0,1,2,5,0,1,0,0,3,2,498.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,1,1,1,0,1,0,0,3,2,78.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
42.0,4,1,3,0,0,0,0,3,2,204.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
41.0,2,2,3,0,1,0,0,3,2,90.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,7,0,3,0,0,0,0,3,2,539.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
40.0,2,0,6,0,0,1,0,3,2,273.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
48.0,1,1,0,0,0,0,0,3,2,107.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,4,1,6,0,0,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,0,1,6,0,0,0,0,3,2,48.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
34.0,4,1,6,0,0,0,0,3,2,91.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
51.0,0,1,6,0,0,0,0,3,2,229.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
31.0,0,2,3,0,1,0,0,3,2,304.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
27.0,7,2,3,0,0,0,0,3,2,129.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
45.0,0,0,3,0,0,0,0,3,2,537.0,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
38.0,6,1,6,0,1,0,0,3,2,644.5,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
48.0,0,1,3,0,1,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
53.0,5,1,2,0,1,1,0,3,2,58.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
29.0,0,2,6,0,1,0,1,3,2,122.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
30.0,0,2,6,0,1,0,0,3,2,644.5,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
35.0,1,0,2,0,1,0,0,3,2,248.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,0,1,0,0,1,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
41.0,2,2,3,0,1,0,0,3,2,149.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,4,1,6,0,0,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,9,0,3,0,1,0,1,3,2,147.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
21.0,10,1,3,0,1,1,0,3,2,85.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
59.0,9,1,0,0,1,1,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
32.0,9,2,6,0,1,0,0,3,2,72.0,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
55.0,0,1,0,0,0,1,0,3,2,185.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,1,2,2,0,0,0,1,3,2,28.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,5,1,2,0,1,0,0,3,2,148.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,1,1,6,0,1,0,0,3,2,172.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,1,0,0,0,0,0,0,3,2,150.0,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
34.0,0,2,6,0,1,0,0,3,2,51.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
36.0,4,1,6,0,1,1,0,3,2,90.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
40.0,7,1,2,0,1,0,0,3,2,644.5,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
47.0,9,0,3,0,0,1,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
59.0,0,1,6,0,1,0,0,3,2,52.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
29.0,9,2,5,0,0,0,1,3,2,575.0,4.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
36.0,1,1,1,0,0,1,0,3,2,256.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,9,1,1,0,1,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
48.0,1,1,0,0,0,0,0,3,2,484.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,4,1,5,0,1,0,0,3,2,230.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,9,1,1,0,0,0,0,3,2,112.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
56.0,1,1,0,0,1,0,0,3,2,81.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
39.0,7,0,3,0,1,0,0,3,2,56.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
56.0,4,0,6,0,0,0,0,3,2,245.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,1,1,2,0,1,0,0,3,2,332.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,9,1,6,0,1,0,0,3,2,644.5,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
25.0,1,2,2,0,0,1,0,3,2,151.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
56.0,1,1,0,0,1,0,0,3,2,132.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
25.0,1,2,2,0,1,0,0,3,2,218.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
54.0,10,1,6,0,1,0,0,3,2,644.5,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
38.0,1,2,3,0,0,0,0,3,2,147.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,1,1,0,0,1,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
43.0,0,1,3,0,1,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
48.0,10,1,1,0,1,0,0,3,2,267.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
53.0,2,1,6,0,1,1,0,3,2,644.5,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
51.0,4,1,6,0,0,0,0,3,2,644.5,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
43.0,2,1,3,0,0,0,0,3,2,362.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
33.0,9,2,2,0,0,0,0,3,2,89.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
28.0,1,1,0,0,0,0,0,3,2,196.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
35.0,9,2,5,0,0,1,0,3,2,346.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
32.0,1,1,2,0,0,0,0,3,2,79.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
48.0,10,1,1,0,0,0,0,3,2,644.5,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,1
46.0,1,1,3,0,0,0,0,3,2,134.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
50.0,4,1,2,0,1,1,0,3,2,217.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
28.0,0,1,3,0,1,0,0,3,2,119.0,3.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
30.0,1,1,0,0,1,0,0,3,2,347.0,5.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
35.0,9,2,5,0,1,1,0,3,2,559.0,2.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
51.0,0,1,6,0,1,0,0,3,2,141.0,6.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
57.0,1,1,0,0,0,0,0,3,2,135.0,1.0,999.0,0.0,1,1.4,93.918,-42.7,4.962,5228.1,0
